Date,Sector,GrowthRate (%),AvgPrice
2025-04-23,Toys,2.47,136
2025-04-11,Home Appliances,1.36,173
2025-11-29,Home Appliances,1.32,131
2025-07-17,Home Appliances,3.37,133
2025-03-04,Furniture,4.93,85
2025-11-21,Toys,3.99,114
2025-08-21,Furniture,2.02,87
2025-12-11,Toys,2.77,121
2025-07-29,Home Appliances,1.88,178
2025-11-17,Electronics,2.02,148
2025-05-07,Home Appliances,2.39,89
2025-10-02,Home Appliances,3.03,191
2025-12-03,Furniture,4.89,93
2025-08-25,Furniture,3.23,126
2025-10-17,Toys,1.02,66
2025-05-25,Home Appliances,2.78,104
2025-09-14,Home Appliances,3.63,65
2025-10-29,Home Appliances,3.42,164
2025-04-10,Furniture,4.53,177
2025-01-24,Furniture,1.26,166
2025-03-05,Toys,1.86,188
2025-02-11,Toys,4.3,119
2025-03-14,Home Appliances,3.23,176
2025-05-21,Furniture,2.6,111
2025-09-26,Home Appliances,0.66,74
2025-05-06,Toys,4.63,148
2025-09-05,Furniture,2.99,178
2025-12-23,Furniture,3.49,140
2025-01-25,Home Appliances,4.06,134
2025-10-11,Electronics,0.77,157
2025-06-15,Electronics,1.1,56
2025-10-29,Toys,4.31,118
2025-11-11,Home Appliances,2.15,150
2025-09-26,Furniture,2.25,62
2025-03-04,Home Appliances,3.18,170
2025-05-11,Electronics,3.19,189
2025-08-24,Furniture,2.63,172
2025-07-09,Electronics,1.29,141
2025-06-20,Furniture,0.63,188
2025-08-09,Electronics,4.13,85
2025-05-30,Electronics,1.7,169
2025-11-20,Electronics,1.72,117
2025-03-11,Electronics,1.55,135
2025-07-28,Electronics,2.27,189
2025-01-07,Home Appliances,2.51,133
2025-04-20,Toys,3.93,82
2025-07-26,Home Appliances,3.13,56
2025-08-26,Toys,0.95,160
2025-06-13,Electronics,1.56,139
2025-05-31,Toys,4.45,152
2025-08-17,Electronics,0.83,82
2025-03-25,Furniture,1.98,142
2025-01-21,Electronics,1.29,73
2025-03-28,Home Appliances,4.93,149
2025-09-18,Furniture,0.72,89
2025-03-30,Furniture,0.98,92
2025-03-01,Toys,2.27,196
2025-02-17,Home Appliances,3.05,176
2025-05-04,Furniture,4.69,73
2025-05-16,Toys,0.65,144
2025-02-05,Home Appliances,3.96,129
2025-09-04,Home Appliances,0.7,107
2025-10-12,Toys,1.04,107
2025-10-08,Furniture,1.63,91
2025-08-08,Home Appliances,0.93,89
2025-09-28,Home Appliances,4.41,56
2025-03-22,Furniture,2.32,98
2025-12-19,Electronics,0.81,68
2025-04-08,Furniture,2.19,104
2025-11-04,Home Appliances,2.24,104
2025-07-23,Electronics,2.31,82
2025-11-18,Home Appliances,1.49,189
2025-10-08,Home Appliances,4.04,171
2025-12-30,Toys,1.04,67
2025-07-11,Furniture,4.29,65
2025-12-08,Electronics,1.17,53
2025-03-01,Toys,4.11,74
2025-02-01,Toys,0.62,63
2025-08-28,Furniture,4.27,151
2025-08-01,Furniture,1.4,198
2025-11-30,Electronics,4.71,112
2025-05-08,Electronics,3.69,105
2025-09-21,Furniture,1.96,178
2025-07-04,Toys,1.65,146
2025-08-09,Furniture,4.13,154
2025-01-20,Toys,3.54,59
2025-11-02,Toys,2.93,124
2025-01-30,Toys,3.75,168
2025-04-26,Toys,3.99,103
2025-08-05,Furniture,2.66,78
2025-11-20,Toys,4.47,77
2025-08-18,Electronics,1.27,197
2025-11-15,Home Appliances,4.81,70
2025-09-22,Home Appliances,3.61,71
2025-05-05,Furniture,3.29,184
2025-09-29,Home Appliances,4.04,126
2025-09-28,Toys,0.91,113
2025-11-20,Furniture,2.13,177
2025-04-05,Toys,3.27,74
2025-10-13,Toys,4.17,132
2025-10-27,Furniture,3.41,153
2025-11-15,Furniture,2.56,54
2025-03-26,Toys,4.01,150
2025-11-14,Furniture,3.02,168
2025-03-23,Toys,3.0,97
2025-10-22,Toys,1.03,71
2025-12-18,Toys,2.77,148
2025-10-31,Home Appliances,0.7,83
2025-06-10,Home Appliances,0.63,77
2025-04-01,Electronics,0.98,93
2025-03-08,Furniture,1.67,200
2025-11-30,Furniture,0.71,131
2025-01-15,Home Appliances,1.08,50
2025-03-18,Electronics,1.59,67
2025-04-23,Furniture,1.04,102
2025-11-01,Electronics,1.01,147
2025-12-25,Furniture,4.38,155
2025-04-01,Toys,4.0,108
2025-05-07,Electronics,2.16,130
2025-07-14,Home Appliances,2.05,160
2025-02-02,Home Appliances,2.22,118
2025-05-06,Toys,2.64,100
2025-02-09,Toys,1.77,154
2025-06-01,Home Appliances,2.6,116
2025-12-17,Electronics,2.08,91
2025-08-01,Home Appliances,0.99,176
2025-12-06,Furniture,0.88,121
2025-11-12,Electronics,1.16,172
2025-01-18,Furniture,1.25,62
2025-03-25,Furniture,2.86,52
2025-03-17,Electronics,1.41,184
2025-06-23,Home Appliances,4.82,138
2025-12-06,Furniture,2.62,163
2025-05-23,Home Appliances,4.4,86
2025-01-15,Furniture,3.32,194
2025-04-21,Home Appliances,3.94,74
2025-11-16,Furniture,2.44,59
2025-04-28,Toys,2.12,139
2025-05-07,Furniture,1.32,83
2025-10-03,Toys,3.2,87
2025-06-29,Toys,4.48,160
2025-06-05,Furniture,1.41,182
2025-06-25,Home Appliances,1.05,106
2025-04-12,Furniture,2.67,64
2025-03-15,Toys,3.27,153
2025-09-21,Toys,2.88,151
2025-11-19,Toys,3.12,146
2025-04-26,Toys,0.96,79
2025-12-02,Furniture,2.34,181
2025-05-25,Home Appliances,3.88,184
2025-05-24,Furniture,1.96,56
2025-02-15,Furniture,1.8,125
2025-07-26,Toys,2.95,59
2025-11-11,Electronics,4.79,116
2025-10-21,Home Appliances,2.26,173
2025-08-18,Toys,3.08,68
2025-04-28,Furniture,4.01,163
2025-11-27,Furniture,3.87,166
2025-12-02,Toys,1.66,94
2025-03-03,Home Appliances,3.75,120
2025-11-23,Toys,0.83,195
2025-02-24,Toys,2.75,59
2025-08-02,Electronics,1.99,93
2025-06-12,Electronics,4.34,120
2025-03-25,Electronics,4.23,168
2025-06-15,Toys,4.44,116
2025-07-25,Toys,3.04,188
2025-05-28,Electronics,3.8,82
2025-11-15,Home Appliances,0.89,157
2025-01-19,Electronics,1.52,175
2025-06-30,Electronics,2.49,174
2025-03-21,Toys,1.2,160
2025-11-08,Furniture,1.38,129
2025-11-28,Toys,1.19,163
2025-03-18,Home Appliances,3.93,137
2025-07-11,Toys,2.57,152
2025-05-26,Furniture,2.63,197
2025-08-30,Furniture,3.48,163
2025-05-14,Electronics,3.17,173
2025-10-15,Toys,2.61,128
2025-06-04,Home Appliances,2.32,97
2025-08-05,Furniture,0.89,124
2025-08-09,Furniture,3.11,61
2025-02-25,Furniture,2.8,89
2025-10-25,Electronics,4.75,179
2025-11-22,Furniture,4.65,167
2025-03-21,Furniture,3.0,113
2025-03-03,Toys,0.6,117
2025-10-03,Electronics,0.53,189
2025-04-11,Toys,3.38,189
2025-02-21,Electronics,1.58,175
2025-07-29,Electronics,3.29,192
2025-02-09,Home Appliances,2.67,71
2025-02-24,Furniture,3.14,62
2025-05-07,Toys,2.73,78
2025-12-30,Furniture,4.06,87
2025-06-12,Furniture,2.39,170
2025-11-27,Furniture,1.38,118
2025-10-10,Home Appliances,4.07,90
2025-10-03,Electronics,1.72,142
2025-04-16,Furniture,2.6,100
2025-07-14,Electronics,4.83,52
2025-04-24,Furniture,4.94,96
2025-06-14,Furniture,4.3,130
2025-06-08,Electronics,2.32,60
2025-04-16,Home Appliances,1.72,141
2025-02-24,Furniture,1.92,105
2025-09-23,Electronics,4.68,126
2025-10-08,Toys,1.75,99
2025-06-27,Toys,1.55,174
2025-02-28,Electronics,1.72,55
2025-03-24,Toys,1.04,169
2025-05-05,Electronics,2.01,137
2025-02-28,Toys,0.55,172
2025-04-01,Toys,4.3,107
2025-11-15,Electronics,2.87,174
2025-02-11,Furniture,4.08,115
2025-12-03,Furniture,2.42,163
2025-05-11,Electronics,1.28,180
2025-06-16,Home Appliances,1.81,126
2025-06-14,Furniture,3.0,127
2025-12-01,Furniture,0.54,84
2025-10-27,Toys,0.74,160
2025-11-17,Furniture,3.01,79
2025-11-24,Toys,1.48,94
2025-07-17,Electronics,1.65,174
2025-10-31,Furniture,1.36,55
2025-06-11,Home Appliances,3.77,62
2025-09-17,Furniture,2.51,58
2025-02-19,Furniture,2.67,55
2025-08-18,Electronics,1.57,69
2025-01-23,Toys,4.58,82
2025-10-05,Home Appliances,4.91,85
2025-05-02,Electronics,3.3,191
2025-02-02,Furniture,3.86,144
2025-03-17,Electronics,2.32,199
2025-08-12,Toys,4.59,184
2025-07-16,Toys,2.99,91
2025-01-25,Furniture,2.1,183
2025-05-27,Electronics,3.22,155
2025-01-18,Toys,2.88,92
2025-03-01,Toys,1.62,131
2025-01-29,Electronics,3.74,150
2025-06-20,Toys,3.43,149
2025-04-17,Toys,3.55,163
2025-11-02,Home Appliances,3.56,190
2025-07-17,Home Appliances,3.99,150
2025-12-09,Electronics,3.39,106
2025-12-28,Toys,4.18,158
2025-01-23,Electronics,4.34,135
2025-06-15,Home Appliances,2.23,92
2025-12-27,Furniture,4.98,94
2025-06-04,Toys,3.52,113
2025-08-13,Home Appliances,2.17,143
2025-11-04,Home Appliances,1.81,81
2025-06-03,Toys,4.47,183
2025-10-09,Home Appliances,1.42,94
2025-11-04,Toys,3.46,170
2025-02-02,Home Appliances,4.74,125
2025-05-10,Electronics,3.45,86
2025-07-11,Toys,2.74,185
2025-02-28,Home Appliances,0.89,72
2025-12-19,Furniture,0.84,132
2025-08-29,Home Appliances,4.21,195
2025-10-14,Toys,4.23,137
2025-02-27,Electronics,0.76,127
2025-11-29,Electronics,1.34,97
2025-07-15,Toys,1.74,134
2025-04-26,Electronics,0.52,191
2025-04-27,Home Appliances,2.67,69
2025-11-21,Toys,4.25,145
2025-03-25,Toys,2.17,89
2025-02-16,Electronics,4.43,196
2025-11-29,Toys,1.01,169
2025-07-14,Home Appliances,1.03,155
2025-12-09,Furniture,2.17,114
2025-03-25,Home Appliances,0.7,92
2025-11-30,Toys,1.71,113
2025-05-20,Furniture,3.08,147
2025-10-17,Home Appliances,1.67,67
2025-11-29,Toys,4.24,78
2025-07-06,Toys,1.85,99
2025-01-05,Toys,1.62,116
2025-05-22,Toys,4.96,51
2025-10-09,Furniture,1.22,163
2025-11-07,Electronics,0.92,181
2025-07-22,Furniture,0.61,160
2025-10-15,Home Appliances,2.09,199
2025-02-01,Home Appliances,4.87,81
2025-07-15,Toys,2.26,76
2025-02-02,Electronics,4.94,197
2025-08-02,Home Appliances,3.94,188
2025-02-04,Furniture,2.9,150
2025-07-11,Electronics,2.54,82
2025-08-08,Furniture,2.33,179
2025-11-25,Electronics,4.01,113
2025-07-01,Home Appliances,3.69,187
2025-10-29,Home Appliances,4.03,122
2025-02-08,Home Appliances,2.89,138
2025-09-21,Furniture,2.91,108
2025-07-08,Electronics,1.02,60
2025-11-08,Toys,1.82,120
2025-02-26,Toys,4.8,69
2025-12-13,Toys,3.96,112
2025-09-06,Electronics,4.99,177
2025-02-03,Toys,0.99,131
2025-03-08,Furniture,3.81,172
2025-09-05,Home Appliances,0.78,196
2025-03-14,Toys,1.33,177
2025-04-21,Electronics,1.84,149
2025-05-03,Electronics,1.27,174
2025-05-18,Furniture,4.59,95
2025-01-17,Electronics,3.44,122
2025-09-13,Electronics,1.55,151
2025-06-17,Electronics,4.27,185
2025-06-12,Home Appliances,4.33,110
2025-04-03,Home Appliances,2.44,53
2025-04-11,Home Appliances,3.92,182
2025-04-10,Electronics,3.67,64
2025-12-11,Home Appliances,4.86,76
2025-06-26,Home Appliances,1.51,173
2025-03-22,Home Appliances,0.89,54
2025-12-29,Home Appliances,0.87,108
2025-03-06,Furniture,2.84,81
2025-01-05,Home Appliances,1.81,100
2025-06-10,Electronics,1.14,113
2025-08-12,Home Appliances,3.89,97
2025-01-20,Furniture,1.35,69
2025-07-26,Electronics,2.62,75
2025-06-23,Electronics,3.48,177
2025-06-04,Electronics,3.14,89
2025-01-22,Electronics,4.93,57
2025-08-30,Electronics,3.53,76
2025-02-20,Toys,2.8,80
2025-10-24,Toys,3.16,149
2025-03-16,Home Appliances,2.76,183
2025-10-13,Furniture,4.59,194
2025-05-09,Electronics,3.9,86
2025-04-30,Electronics,2.98,58
2025-06-06,Home Appliances,1.16,74
2025-08-18,Toys,2.52,53
2025-11-07,Home Appliances,1.96,74
2025-05-07,Electronics,4.1,62
2025-05-05,Home Appliances,1.64,117
2025-09-27,Electronics,4.82,85
2025-12-19,Electronics,1.51,137
2025-11-26,Electronics,4.75,60
2025-04-18,Electronics,1.14,154
2025-08-29,Home Appliances,2.16,195
2025-02-11,Toys,1.53,133
2025-10-09,Electronics,0.92,179
2025-11-13,Home Appliances,1.29,67
2025-01-01,Home Appliances,0.91,121
2025-04-08,Home Appliances,4.04,139
2025-11-30,Electronics,1.79,175
2025-04-03,Home Appliances,4.85,153
2025-03-11,Toys,3.37,62
2025-01-18,Toys,2.44,171
2025-08-07,Electronics,3.79,79
2025-06-24,Furniture,4.67,58
2025-05-20,Electronics,0.73,55
2025-01-09,Furniture,4.86,75
2025-01-05,Furniture,4.09,126
2025-11-18,Furniture,3.0,156
2025-05-17,Furniture,3.69,85
2025-11-03,Home Appliances,0.82,66
2025-09-01,Electronics,2.49,57
2025-12-25,Furniture,2.73,160
2025-10-22,Furniture,4.75,184
2025-08-12,Home Appliances,1.62,76
2025-08-21,Furniture,3.77,191
2025-10-28,Toys,1.7,150
2025-03-07,Toys,4.93,178
2025-01-18,Toys,3.73,127
2025-07-21,Electronics,4.81,154
2025-09-27,Furniture,0.65,110
2025-08-04,Home Appliances,4.3,67
2025-11-10,Home Appliances,2.44,147
2025-10-09,Toys,3.75,85
2025-12-10,Electronics,2.79,127
2025-02-04,Toys,3.19,189
2025-09-08,Home Appliances,1.85,196
2025-04-10,Electronics,1.69,72
2025-06-25,Home Appliances,4.21,141
2025-05-09,Toys,3.97,153
2025-07-21,Home Appliances,0.71,149
2025-06-18,Home Appliances,3.21,198
2025-10-17,Furniture,1.59,130
2025-12-17,Home Appliances,4.84,152
2025-02-08,Home Appliances,4.55,191
2025-09-29,Home Appliances,1.13,96
2025-10-29,Toys,3.9,143
2025-08-25,Toys,4.62,199
2025-11-09,Home Appliances,4.25,75
2025-07-15,Furniture,4.94,113
2025-09-06,Home Appliances,1.31,93
2025-10-08,Electronics,2.11,172
2025-03-27,Electronics,4.94,196
2025-04-22,Furniture,0.57,173
2025-02-11,Home Appliances,1.65,158
2025-09-04,Furniture,0.65,92
2025-03-22,Toys,4.64,128
2025-01-19,Home Appliances,0.65,154
2025-02-04,Toys,0.77,156
2025-09-01,Toys,4.89,175
2025-01-06,Home Appliances,2.32,140
2025-09-12,Toys,3.97,168
2025-10-09,Home Appliances,3.98,107
