Date,Competitor,Product,Quantity,Revenue
2025-09-11,CompX,Widget A,2,84
2025-09-18,CompX,Widget E,39,1950
2025-12-20,CompZ,Widget C,16,240
2025-08-28,CompY,Widget B,14,476
2025-04-17,CompX,Widget D,24,864
2025-10-16,CompY,Widget E,32,512
2025-08-28,CompY,Widget D,46,2162
2025-12-04,CompY,Widget E,19,570
2025-12-25,CompY,Widget C,21,714
2025-01-28,CompX,Widget E,6,276
2025-07-19,CompZ,Widget B,18,306
2025-08-24,CompY,Widget C,14,616
2025-04-17,CompZ,Widget B,11,176
2025-01-18,CompX,Widget C,41,779
2025-08-02,CompZ,Widget D,38,1558
2025-08-06,CompX,Widget E,33,693
2025-01-04,CompZ,Widget C,36,756
2025-02-10,CompX,Widget C,35,1085
2025-01-04,CompZ,Widget A,27,1026
2025-10-26,CompX,Widget E,39,390
2025-09-12,CompZ,Widget A,2,58
2025-11-30,CompZ,Widget A,5,185
2025-07-30,CompY,Widget A,45,1215
2025-11-09,CompZ,Widget D,9,324
2025-08-26,CompZ,Widget D,22,682
2025-08-25,CompZ,Widget E,43,473
2025-09-02,CompZ,Widget E,17,170
2025-04-30,CompZ,Widget B,36,1620
2025-10-26,CompY,Widget A,30,480
2025-08-11,CompZ,Widget A,2,54
2025-01-25,CompX,Widget B,15,540
2025-10-23,CompY,Widget D,9,405
2025-06-19,CompZ,Widget B,2,42
2025-12-18,CompY,Widget E,3,33
2025-08-09,CompZ,Widget B,29,754
2025-09-14,CompX,Widget E,21,273
2025-06-03,CompZ,Widget A,12,516
2025-12-25,CompZ,Widget C,40,1360
2025-06-30,CompZ,Widget C,4,200
2025-06-17,CompZ,Widget E,16,336
2025-02-13,CompY,Widget D,32,448
2025-01-12,CompY,Widget C,49,637
2025-11-21,CompZ,Widget A,39,780
2025-07-23,CompX,Widget E,5,75
2025-05-10,CompX,Widget A,47,2256
2025-12-03,CompZ,Widget C,32,1472
2025-07-21,CompY,Widget A,7,231
2025-09-13,CompX,Widget C,7,196
2025-01-20,CompY,Widget D,19,950
2025-12-09,CompX,Widget C,35,385
2025-10-22,CompX,Widget A,32,1536
2025-08-21,CompX,Widget D,17,510
2025-11-05,CompZ,Widget E,42,2016
2025-09-04,CompY,Widget B,49,2009
2025-09-23,CompZ,Widget C,33,1353
2025-09-17,CompY,Widget C,50,1500
2025-11-22,CompY,Widget A,42,1428
2025-04-27,CompY,Widget D,24,1008
2025-07-29,CompY,Widget C,21,273
2025-11-25,CompY,Widget E,46,920
2025-07-10,CompX,Widget B,15,270
2025-02-17,CompZ,Widget A,28,1288
2025-08-24,CompY,Widget D,26,1300
2025-08-22,CompZ,Widget B,49,833
2025-10-09,CompY,Widget B,42,1260
2025-08-04,CompY,Widget B,30,930
2025-03-01,CompY,Widget A,38,1862
2025-09-29,CompY,Widget C,12,480
2025-07-21,CompY,Widget C,13,299
2025-02-08,CompZ,Widget C,41,1066
2025-12-26,CompX,Widget D,31,403
2025-02-08,CompX,Widget D,31,1147
2025-08-13,CompX,Widget A,9,315
2025-04-05,CompX,Widget A,4,176
2025-01-03,CompX,Widget E,23,874
2025-04-26,CompX,Widget B,24,576
2025-01-18,CompX,Widget B,46,828
2025-12-12,CompZ,Widget C,13,416
2025-05-01,CompY,Widget D,44,2068
2025-07-20,CompZ,Widget A,35,560
2025-05-11,CompX,Widget B,43,1763
2025-08-16,CompY,Widget B,6,120
2025-01-20,CompY,Widget A,7,350
2025-02-06,CompY,Widget A,46,966
2025-05-05,CompX,Widget A,23,1058
2025-06-02,CompY,Widget E,47,658
2025-11-27,CompZ,Widget D,24,648
2025-09-17,CompZ,Widget B,20,720
2025-08-15,CompZ,Widget C,21,483
2025-02-09,CompX,Widget D,47,1692
2025-07-18,CompY,Widget C,41,1517
2025-11-02,CompY,Widget E,18,828
2025-11-10,CompY,Widget C,35,1435
2025-09-09,CompY,Widget B,47,1974
2025-01-11,CompX,Widget A,18,450
2025-03-30,CompZ,Widget B,46,782
2025-08-17,CompZ,Widget D,30,1140
2025-05-27,CompX,Widget A,17,612
2025-06-23,CompX,Widget B,36,720
2025-11-25,CompX,Widget B,49,1372
2025-06-12,CompY,Widget E,44,1804
2025-09-21,CompZ,Widget D,38,950
2025-06-23,CompZ,Widget B,35,1400
2025-03-24,CompZ,Widget D,29,1305
2025-08-09,CompZ,Widget A,49,1568
2025-08-11,CompX,Widget D,3,84
2025-08-07,CompY,Widget A,18,630
2025-05-21,CompX,Widget D,34,1598
2025-03-27,CompY,Widget B,31,589
2025-03-08,CompY,Widget A,16,480
2025-11-14,CompX,Widget E,50,1600
2025-10-16,CompX,Widget D,16,320
2025-08-23,CompZ,Widget C,37,1406
2025-10-04,CompY,Widget B,12,348
2025-03-27,CompX,Widget D,4,100
2025-02-27,CompZ,Widget B,38,1140
2025-03-30,CompZ,Widget C,26,546
2025-01-27,CompY,Widget B,26,442
2025-12-11,CompY,Widget E,38,570
2025-06-17,CompX,Widget B,40,1600
2025-12-18,CompZ,Widget B,6,210
2025-12-23,CompZ,Widget A,19,209
2025-12-02,CompX,Widget C,25,300
2025-01-08,CompX,Widget A,3,132
2025-10-17,CompY,Widget C,27,486
2025-01-31,CompZ,Widget E,27,891
2025-10-15,CompY,Widget A,39,858
2025-07-29,CompX,Widget E,27,648
2025-03-21,CompY,Widget E,25,325
2025-07-29,CompX,Widget E,46,1702
2025-10-12,CompY,Widget E,28,1288
2025-12-30,CompY,Widget C,14,350
2025-08-03,CompY,Widget D,49,1715
2025-03-08,CompY,Widget E,33,1617
2025-05-03,CompY,Widget B,39,663
2025-09-21,CompY,Widget E,12,216
2025-10-20,CompY,Widget D,14,644
2025-07-21,CompZ,Widget E,48,2112
2025-05-26,CompY,Widget E,47,611
2025-12-28,CompY,Widget C,2,80
2025-01-03,CompZ,Widget E,13,468
2025-12-16,CompX,Widget C,18,702
2025-12-23,CompY,Widget A,22,286
2025-04-27,CompX,Widget D,34,952
2025-11-21,CompX,Widget A,37,666
2025-03-05,CompY,Widget C,27,1134
2025-07-31,CompX,Widget C,48,816
2025-10-23,CompY,Widget B,17,833
2025-03-21,CompX,Widget E,37,1258
2025-07-29,CompZ,Widget A,19,456
2025-01-07,CompX,Widget C,45,1080
2025-03-14,CompZ,Widget D,12,120
2025-03-21,CompZ,Widget A,1,40
2025-01-13,CompX,Widget D,10,460
2025-08-12,CompX,Widget D,7,140
2025-01-28,CompY,Widget B,7,105
2025-02-27,CompZ,Widget A,39,1599
2025-04-06,CompX,Widget E,24,336
2025-10-14,CompZ,Widget A,16,752
2025-05-13,CompX,Widget C,21,273
2025-04-03,CompY,Widget A,28,1344
2025-04-02,CompX,Widget D,7,84
2025-05-24,CompX,Widget E,39,1131
2025-01-12,CompY,Widget D,41,1681
2025-01-08,CompY,Widget E,40,560
2025-01-04,CompZ,Widget A,50,600
2025-02-01,CompZ,Widget B,48,2352
2025-03-27,CompZ,Widget A,44,572
2025-03-10,CompZ,Widget A,9,297
2025-11-05,CompY,Widget C,43,2107
2025-05-28,CompY,Widget A,7,105
2025-09-19,CompX,Widget C,35,700
2025-10-26,CompX,Widget E,13,312
2025-07-30,CompY,Widget C,38,1216
2025-04-18,CompX,Widget E,31,465
2025-10-31,CompZ,Widget D,1,25
2025-04-30,CompZ,Widget D,13,143
2025-06-10,CompZ,Widget D,1,39
2025-04-25,CompY,Widget C,46,2116
2025-04-19,CompX,Widget D,18,810
2025-07-17,CompY,Widget C,32,736
2025-10-15,CompZ,Widget D,32,416
2025-04-04,CompZ,Widget C,37,1517
2025-01-11,CompZ,Widget D,46,598
2025-11-27,CompX,Widget D,26,260
2025-10-02,CompX,Widget B,46,736
2025-01-26,CompY,Widget B,37,925
2025-05-25,CompZ,Widget D,12,516
2025-08-08,CompY,Widget A,30,300
2025-05-08,CompZ,Widget D,34,952
2025-11-12,CompX,Widget C,17,425
2025-07-26,CompZ,Widget E,48,2064
2025-05-18,CompZ,Widget E,28,420
2025-11-28,CompY,Widget A,1,38
2025-07-22,CompX,Widget D,33,1452
2025-02-07,CompX,Widget E,18,612
2025-09-23,CompX,Widget E,42,966
2025-11-18,CompZ,Widget A,25,975
2025-12-29,CompX,Widget E,43,1849
2025-02-09,CompX,Widget D,7,231
2025-07-18,CompZ,Widget D,12,600
2025-06-19,CompX,Widget E,42,756
2025-10-20,CompX,Widget D,4,48
2025-02-25,CompZ,Widget E,19,475
2025-06-10,CompX,Widget C,14,658
2025-08-28,CompZ,Widget C,45,1350
2025-05-28,CompX,Widget E,19,380
2025-10-19,CompZ,Widget E,23,1081
2025-10-13,CompY,Widget B,47,1128
2025-07-03,CompZ,Widget A,30,780
2025-04-28,CompY,Widget A,29,319
2025-07-20,CompY,Widget B,19,665
2025-10-25,CompX,Widget D,16,352
2025-04-30,CompZ,Widget D,8,208
2025-09-04,CompZ,Widget A,3,84
2025-04-26,CompX,Widget D,48,2208
2025-06-20,CompY,Widget B,14,434
2025-01-16,CompZ,Widget D,16,496
2025-04-12,CompY,Widget B,30,1260
2025-07-04,CompX,Widget E,22,858
2025-08-24,CompZ,Widget A,22,1056
2025-05-16,CompZ,Widget A,31,620
2025-05-22,CompZ,Widget D,37,851
2025-08-16,CompZ,Widget C,40,1000
2025-01-12,CompZ,Widget A,45,2070
2025-07-08,CompZ,Widget A,1,19
2025-11-27,CompY,Widget E,50,2100
2025-05-31,CompZ,Widget E,45,1170
2025-10-15,CompY,Widget A,39,975
2025-04-23,CompZ,Widget A,39,1482
2025-04-12,CompX,Widget E,31,837
2025-03-02,CompY,Widget C,35,1120
2025-05-06,CompY,Widget B,18,738
2025-10-14,CompY,Widget C,14,210
2025-06-21,CompZ,Widget A,13,429
2025-12-25,CompY,Widget E,27,1215
2025-07-17,CompX,Widget B,39,1053
2025-11-27,CompX,Widget A,37,370
2025-09-20,CompY,Widget D,25,575
2025-05-16,CompZ,Widget D,17,187
2025-06-24,CompX,Widget A,41,2050
2025-02-19,CompX,Widget D,40,1640
2025-09-15,CompZ,Widget A,19,209
2025-12-17,CompX,Widget D,36,1224
2025-11-17,CompZ,Widget C,40,1960
2025-11-07,CompY,Widget A,19,950
2025-12-06,CompY,Widget E,2,32
2025-12-29,CompY,Widget D,10,100
2025-09-10,CompY,Widget C,12,468
2025-05-19,CompY,Widget A,7,196
2025-10-06,CompZ,Widget C,13,325
2025-10-19,CompX,Widget D,31,1519
2025-09-15,CompX,Widget C,30,810
2025-04-17,CompY,Widget B,11,110
2025-12-21,CompY,Widget D,48,2304
2025-05-04,CompZ,Widget B,28,336
2025-10-24,CompY,Widget C,47,1410
2025-09-21,CompZ,Widget E,8,304
2025-12-30,CompZ,Widget C,8,328
2025-01-22,CompY,Widget B,8,224
2025-01-24,CompX,Widget C,28,392
2025-02-23,CompX,Widget A,21,903
2025-12-07,CompX,Widget D,11,198
2025-07-24,CompY,Widget C,3,87
2025-04-22,CompZ,Widget C,50,1800
2025-08-12,CompX,Widget C,5,80
2025-06-02,CompY,Widget E,8,384
2025-06-14,CompZ,Widget C,33,528
2025-05-24,CompY,Widget B,42,1470
2025-03-03,CompZ,Widget D,14,630
2025-05-14,CompY,Widget A,3,147
2025-09-16,CompZ,Widget C,20,880
2025-11-19,CompY,Widget C,17,374
2025-11-04,CompX,Widget D,50,800
2025-02-13,CompY,Widget C,6,186
2025-05-29,CompY,Widget B,41,615
2025-02-18,CompY,Widget C,13,494
2025-12-10,CompZ,Widget E,39,585
2025-04-03,CompY,Widget D,25,250
2025-07-18,CompZ,Widget E,6,90
2025-09-23,CompY,Widget B,18,216
2025-08-08,CompX,Widget D,17,680
2025-12-09,CompZ,Widget C,3,123
2025-06-14,CompX,Widget E,14,168
2025-11-29,CompZ,Widget C,50,2500
2025-02-17,CompY,Widget B,49,784
2025-07-03,CompY,Widget E,4,136
2025-07-18,CompX,Widget B,24,336
2025-06-04,CompY,Widget B,36,1332
2025-05-26,CompX,Widget C,3,54
2025-05-03,CompX,Widget A,22,704
2025-06-25,CompX,Widget B,8,352
2025-02-20,CompZ,Widget D,27,648
2025-11-12,CompX,Widget A,1,24
2025-08-23,CompZ,Widget A,5,205
2025-05-29,CompX,Widget D,8,352
2025-05-26,CompX,Widget A,46,598
2025-11-09,CompY,Widget B,18,846
2025-12-21,CompY,Widget A,44,1452
2025-09-30,CompZ,Widget D,12,276
2025-08-19,CompZ,Widget D,37,925
2025-02-04,CompY,Widget A,22,286
2025-06-11,CompZ,Widget B,33,990
2025-08-02,CompX,Widget C,1,32
2025-01-14,CompX,Widget A,2,96
2025-10-16,CompZ,Widget D,14,434
2025-03-18,CompX,Widget C,7,315
2025-08-03,CompX,Widget C,22,858
2025-01-17,CompY,Widget A,7,112
2025-01-21,CompZ,Widget B,25,300
2025-06-18,CompZ,Widget A,14,644
2025-01-03,CompX,Widget C,32,736
2025-03-16,CompZ,Widget A,2,74
2025-09-23,CompY,Widget A,21,966
2025-04-18,CompY,Widget C,11,451
2025-04-12,CompX,Widget D,29,319
2025-09-10,CompY,Widget A,31,899
2025-11-20,CompX,Widget B,23,759
2025-04-24,CompY,Widget D,32,352
2025-10-02,CompY,Widget A,31,1550
2025-07-10,CompX,Widget A,48,672
2025-06-07,CompY,Widget C,19,798
2025-09-06,CompY,Widget A,27,756
2025-12-18,CompY,Widget C,12,228
2025-09-25,CompY,Widget C,17,408
2025-01-06,CompX,Widget C,7,112
2025-03-16,CompY,Widget C,24,1200
2025-10-01,CompY,Widget E,18,846
2025-07-01,CompZ,Widget A,13,143
2025-03-28,CompY,Widget E,36,1152
2025-12-06,CompX,Widget A,45,1305
2025-02-11,CompX,Widget A,9,99
2025-04-07,CompY,Widget A,21,798
2025-10-23,CompZ,Widget B,2,28
2025-08-19,CompX,Widget A,19,380
2025-04-23,CompX,Widget B,50,1050
2025-08-22,CompY,Widget C,17,731
2025-01-25,CompZ,Widget A,30,690
2025-09-09,CompY,Widget C,4,72
2025-11-21,CompZ,Widget C,35,1645
2025-05-09,CompZ,Widget D,32,672
2025-08-03,CompY,Widget A,33,1089
2025-03-24,CompX,Widget B,48,1584
2025-06-03,CompZ,Widget D,10,150
2025-11-22,CompX,Widget D,30,930
2025-12-13,CompX,Widget A,42,1596
2025-08-07,CompY,Widget B,47,2209
2025-05-31,CompX,Widget C,3,123
2025-09-20,CompX,Widget C,41,820
2025-08-17,CompY,Widget E,48,1632
2025-08-17,CompX,Widget C,43,473
2025-01-17,CompX,Widget D,9,396
2025-12-21,CompZ,Widget B,2,26
2025-02-28,CompX,Widget A,3,42
2025-04-26,CompZ,Widget A,23,483
2025-05-13,CompZ,Widget B,33,396
2025-03-24,CompX,Widget D,22,220
2025-07-16,CompY,Widget C,40,1840
2025-09-02,CompZ,Widget B,42,2058
2025-07-13,CompZ,Widget C,25,400
2025-04-27,CompX,Widget D,21,462
2025-02-28,CompX,Widget C,33,1419
2025-08-05,CompX,Widget C,18,450
2025-06-10,CompZ,Widget A,10,140
2025-10-20,CompX,Widget E,40,1960
2025-04-18,CompZ,Widget B,26,936
2025-10-08,CompX,Widget A,21,420
2025-08-04,CompY,Widget C,2,44
2025-09-03,CompY,Widget B,23,644
2025-09-19,CompX,Widget D,36,1620
2025-11-11,CompX,Widget A,36,1368
2025-07-19,CompZ,Widget A,20,620
2025-06-21,CompZ,Widget D,5,165
2025-10-29,CompX,Widget C,14,490
2025-03-28,CompX,Widget D,16,528
2025-06-03,CompX,Widget B,15,510
2025-11-07,CompX,Widget B,19,323
2025-03-01,CompY,Widget D,5,105
2025-05-28,CompZ,Widget C,42,1260
2025-06-30,CompZ,Widget B,1,48
2025-08-02,CompY,Widget E,29,1189
2025-03-01,CompX,Widget E,48,2256
2025-12-18,CompY,Widget A,21,1050
2025-03-29,CompY,Widget A,32,1024
2025-10-27,CompX,Widget A,49,1617
2025-09-16,CompX,Widget B,13,351
2025-06-14,CompY,Widget D,2,48
2025-08-17,CompX,Widget C,35,1120
2025-08-25,CompZ,Widget A,7,343
2025-08-11,CompY,Widget C,26,1040
2025-10-26,CompX,Widget E,15,180
2025-08-03,CompY,Widget E,10,100
2025-04-04,CompZ,Widget D,30,930
2025-03-10,CompY,Widget A,1,32
2025-12-13,CompX,Widget E,1,49
2025-07-01,CompY,Widget E,15,630
2025-06-09,CompY,Widget E,50,2250
2025-02-09,CompZ,Widget C,25,425
2025-12-20,CompX,Widget E,11,550
2025-05-27,CompY,Widget E,44,2200
2025-05-27,CompZ,Widget D,7,322
2025-09-24,CompZ,Widget B,42,1722
2025-04-21,CompY,Widget B,43,2150
2025-07-21,CompX,Widget D,5,230
2025-05-15,CompY,Widget D,4,96
2025-04-16,CompX,Widget A,29,1421
2025-02-21,CompX,Widget D,22,726
2025-11-25,CompZ,Widget A,37,1813
2025-09-05,CompY,Widget A,29,696
2025-11-01,CompX,Widget D,22,1100
2025-05-21,CompX,Widget E,2,86
2025-07-28,CompY,Widget A,29,1218
2025-08-14,CompZ,Widget E,35,1750
2025-02-02,CompZ,Widget E,46,1794
2025-03-03,CompZ,Widget B,16,384
2025-11-10,CompY,Widget C,10,250
2025-05-31,CompX,Widget B,41,943
2025-03-07,CompZ,Widget C,36,1332
2025-06-24,CompX,Widget C,40,640
2025-08-30,CompZ,Widget C,18,522
2025-02-22,CompZ,Widget B,37,1147
2025-10-16,CompX,Widget E,3,126
2025-12-18,CompZ,Widget D,50,1600
2025-04-10,CompX,Widget C,30,1050
2025-09-24,CompZ,Widget D,18,360
2025-02-26,CompX,Widget E,33,1452
2025-08-06,CompX,Widget D,17,782
2025-01-20,CompZ,Widget B,36,468
2025-04-20,CompX,Widget A,36,756
2025-10-24,CompY,Widget D,43,1763
2025-11-19,CompY,Widget A,10,500
2025-11-18,CompY,Widget C,36,612
2025-11-22,CompZ,Widget C,43,473
2025-03-21,CompX,Widget E,35,805
2025-03-25,CompZ,Widget D,31,527
2025-10-16,CompZ,Widget D,1,35
2025-01-10,CompY,Widget E,22,616
2025-02-17,CompX,Widget B,2,32
2025-06-23,CompZ,Widget B,48,2352
2025-08-10,CompZ,Widget D,42,2058
2025-10-07,CompX,Widget B,2,58
2025-03-12,CompX,Widget C,48,2256
2025-09-30,CompY,Widget D,34,1462
2025-03-20,CompZ,Widget A,50,2300
2025-05-09,CompY,Widget E,20,700
2025-02-15,CompZ,Widget C,50,2050
2025-03-19,CompX,Widget E,2,96
2025-02-26,CompY,Widget C,18,666
2025-04-07,CompZ,Widget C,46,736
2025-06-17,CompY,Widget D,20,460
2025-07-27,CompX,Widget B,44,2200
2025-08-18,CompX,Widget C,11,308
2025-03-03,CompX,Widget E,35,980
2025-02-22,CompX,Widget A,2,74
2025-04-15,CompX,Widget E,9,189
2025-10-22,CompY,Widget C,25,775
2025-08-16,CompY,Widget D,14,336
2025-12-31,CompY,Widget A,47,517
2025-11-23,CompY,Widget E,39,1170
2025-08-05,CompY,Widget C,8,80
2025-03-10,CompY,Widget D,17,697
2025-09-27,CompZ,Widget B,46,1334
2025-08-21,CompZ,Widget D,44,572
2025-09-28,CompX,Widget E,9,252
2025-06-24,CompY,Widget B,8,232
2025-02-02,CompY,Widget C,17,595
2025-09-13,CompZ,Widget C,21,861
2025-07-06,CompY,Widget D,24,312
2025-02-25,CompY,Widget A,41,697
2025-03-03,CompY,Widget D,22,330
2025-07-08,CompY,Widget E,46,1058
2025-11-11,CompY,Widget A,16,608
2025-01-17,CompX,Widget B,7,154
2025-05-05,CompX,Widget B,22,418
2025-07-14,CompY,Widget E,28,1260
2025-03-01,CompX,Widget D,35,980
2025-01-21,CompX,Widget E,36,864
2025-04-04,CompZ,Widget E,33,1386
2025-09-12,CompZ,Widget E,12,312
2025-07-13,CompZ,Widget E,6,234
2025-08-21,CompY,Widget B,39,1131
2025-12-24,CompY,Widget A,14,504
2025-02-23,CompZ,Widget C,31,1209
2025-01-29,CompX,Widget E,31,992
2025-09-20,CompX,Widget B,23,391
2025-01-29,CompY,Widget D,23,690
2025-04-25,CompY,Widget C,17,340
2025-05-24,CompX,Widget A,11,319
2025-02-15,CompX,Widget E,4,120
2025-08-27,CompY,Widget B,12,264
2025-08-17,CompZ,Widget D,29,1160
2025-10-24,CompX,Widget E,14,490
2025-10-06,CompX,Widget D,17,306
2025-05-21,CompY,Widget A,22,462
2025-03-11,CompY,Widget C,32,1376
2025-03-05,CompX,Widget E,35,700
2025-05-17,CompY,Widget B,9,441
2025-08-20,CompX,Widget D,28,476
2025-10-23,CompY,Widget E,27,864
2025-04-18,CompY,Widget B,17,391
2025-07-18,CompX,Widget A,33,1353
2025-06-08,CompY,Widget D,4,84
2025-12-01,CompZ,Widget C,38,1406
2025-08-31,CompX,Widget B,8,136
2025-05-03,CompY,Widget E,49,1617
2025-02-27,CompX,Widget B,16,272
2025-12-27,CompZ,Widget C,6,240
2025-04-07,CompZ,Widget C,6,132
2025-02-23,CompX,Widget A,11,385
2025-07-03,CompZ,Widget C,2,100
2025-08-21,CompY,Widget C,25,975
2025-08-25,CompX,Widget C,5,115
2025-01-02,CompY,Widget D,20,540
2025-07-11,CompZ,Widget C,2,56
2025-07-21,CompY,Widget E,15,750
2025-04-09,CompX,Widget C,7,189
2025-09-05,CompX,Widget C,39,546
2025-05-23,CompZ,Widget A,40,1520
2025-11-19,CompX,Widget A,7,336
2025-08-07,CompY,Widget D,20,280
2025-09-11,CompX,Widget C,43,946
2025-04-02,CompY,Widget E,20,380
2025-02-01,CompY,Widget C,20,280
2025-11-06,CompZ,Widget C,30,510
2025-03-09,CompY,Widget E,5,90
2025-06-22,CompX,Widget E,6,282
2025-07-29,CompZ,Widget D,45,2070
2025-12-13,CompX,Widget A,22,616
2025-09-19,CompZ,Widget A,32,1536
2025-10-19,CompZ,Widget E,24,960
2025-11-16,CompX,Widget C,30,1350
2025-05-17,CompX,Widget E,50,1400
2025-06-23,CompZ,Widget A,20,920
2025-11-04,CompZ,Widget D,27,945
2025-10-24,CompX,Widget D,41,697
2025-05-05,CompX,Widget B,8,224
2025-07-05,CompZ,Widget E,35,770
2025-02-01,CompY,Widget B,22,1100
2025-03-18,CompX,Widget C,37,1517
2025-11-04,CompY,Widget C,34,782
2025-07-20,CompZ,Widget A,37,1332
2025-01-10,CompY,Widget D,14,336
2025-08-05,CompX,Widget E,45,1080
2025-01-02,CompX,Widget E,34,612
2025-03-20,CompZ,Widget D,18,486
2025-05-05,CompX,Widget B,30,780
2025-03-02,CompY,Widget C,38,1482
2025-03-22,CompX,Widget D,10,470
2025-04-23,CompX,Widget D,26,728
2025-09-01,CompY,Widget E,20,220
2025-07-22,CompZ,Widget C,32,800
2025-02-16,CompX,Widget B,21,357
2025-02-22,CompX,Widget E,28,896
2025-09-15,CompY,Widget A,45,495
2025-08-04,CompX,Widget B,48,1344
2025-10-23,CompZ,Widget E,1,37
2025-06-01,CompZ,Widget E,24,1008
2025-04-04,CompX,Widget D,37,1406
2025-12-18,CompX,Widget B,4,112
2025-11-27,CompX,Widget C,6,78
2025-07-08,CompX,Widget C,33,957
2025-11-18,CompX,Widget E,50,1400
2025-02-05,CompZ,Widget E,6,168
2025-03-02,CompZ,Widget C,34,850
2025-03-19,CompZ,Widget E,22,1078
2025-05-17,CompX,Widget E,27,945
2025-12-19,CompZ,Widget B,11,341
2025-02-24,CompZ,Widget A,41,984
2025-04-05,CompX,Widget B,28,1344
2025-11-18,CompY,Widget C,50,1600
2025-02-17,CompX,Widget B,27,999
2025-07-05,CompX,Widget C,43,1161
2025-09-26,CompX,Widget B,14,154
2025-05-01,CompX,Widget A,8,208
2025-06-30,CompX,Widget B,5,245
2025-07-16,CompY,Widget B,32,1472
2025-11-05,CompX,Widget A,5,125
2025-08-05,CompX,Widget C,3,75
2025-05-01,CompZ,Widget D,31,403
2025-11-07,CompX,Widget D,25,875
2025-12-26,CompX,Widget E,11,506
2025-09-05,CompX,Widget A,43,1806
2025-08-12,CompZ,Widget D,14,560
2025-02-04,CompY,Widget E,44,1144
2025-02-04,CompY,Widget C,36,648
2025-02-26,CompY,Widget D,22,726
2025-09-13,CompX,Widget A,36,396
2025-03-10,CompZ,Widget C,29,493
2025-02-21,CompY,Widget C,43,946
2025-02-27,CompY,Widget D,37,444
2025-01-03,CompX,Widget D,40,1680
2025-01-15,CompZ,Widget A,13,429
2025-11-14,CompX,Widget C,11,275
2025-04-16,CompY,Widget D,32,992
2025-03-14,CompZ,Widget E,44,1760
2025-10-09,CompZ,Widget D,16,592
2025-10-30,CompX,Widget B,2,86
2025-06-06,CompX,Widget D,33,561
2025-08-23,CompZ,Widget A,18,648
2025-11-27,CompX,Widget C,48,1056
2025-05-13,CompY,Widget C,45,2070
2025-06-20,CompZ,Widget B,45,1620
2025-02-07,CompY,Widget B,44,1364
2025-09-01,CompZ,Widget C,43,602
2025-02-27,CompZ,Widget E,34,1598
2025-09-29,CompZ,Widget D,44,1760
2025-03-31,CompY,Widget D,10,110
2025-09-25,CompX,Widget E,35,1050
2025-07-09,CompZ,Widget C,20,240
2025-11-20,CompZ,Widget C,40,600
2025-06-30,CompY,Widget E,15,300
2025-03-20,CompX,Widget B,41,779
2025-06-20,CompZ,Widget E,19,285
2025-02-20,CompZ,Widget D,21,315
2025-07-26,CompY,Widget D,2,72
2025-05-07,CompZ,Widget B,29,899
2025-08-09,CompY,Widget D,8,160
2025-05-27,CompZ,Widget D,28,1092
2025-05-27,CompZ,Widget C,12,432
2025-09-21,CompY,Widget C,16,304
2025-10-20,CompZ,Widget E,3,147
2025-12-15,CompZ,Widget C,22,440
2025-12-23,CompX,Widget D,14,630
2025-07-27,CompY,Widget E,16,576
2025-07-12,CompZ,Widget C,35,1645
2025-05-27,CompX,Widget A,21,798
2025-11-02,CompY,Widget D,31,930
2025-12-23,CompZ,Widget A,9,171
2025-10-26,CompZ,Widget E,19,228
2025-05-17,CompZ,Widget A,10,310
2025-11-06,CompZ,Widget E,18,414
2025-10-26,CompY,Widget A,36,1692
2025-08-01,CompZ,Widget D,44,1056
2025-08-20,CompX,Widget B,11,429
2025-10-18,CompZ,Widget D,11,506
2025-07-19,CompY,Widget E,1,13
2025-12-09,CompZ,Widget E,48,2064
2025-11-06,CompY,Widget C,31,1333
2025-06-06,CompY,Widget D,42,1134
2025-02-12,CompX,Widget B,22,528
2025-12-04,CompX,Widget B,11,407
2025-07-17,CompZ,Widget C,13,637
2025-12-28,CompZ,Widget B,32,1344
2025-09-05,CompZ,Widget A,44,572
2025-06-18,CompX,Widget E,6,282
2025-08-18,CompZ,Widget D,45,1845
2025-08-09,CompY,Widget A,40,680
2025-11-30,CompZ,Widget E,4,68
2025-01-02,CompZ,Widget B,28,560
2025-11-06,CompZ,Widget E,34,714
2025-11-05,CompX,Widget C,50,1050
2025-03-18,CompX,Widget D,17,714
2025-10-05,CompZ,Widget E,43,1935
2025-04-30,CompZ,Widget B,9,99
2025-05-29,CompZ,Widget A,48,768
2025-02-08,CompZ,Widget C,47,564
2025-07-03,CompZ,Widget B,6,288
2025-08-16,CompY,Widget D,47,564
2025-07-06,CompZ,Widget A,32,1408
2025-08-27,CompY,Widget E,38,1216
2025-04-26,CompY,Widget A,8,344
2025-02-17,CompX,Widget E,43,1333
2025-10-29,CompZ,Widget C,20,480
2025-04-14,CompX,Widget A,50,1850
2025-12-28,CompZ,Widget D,24,312
2025-03-31,CompZ,Widget D,31,1302
2025-03-26,CompZ,Widget B,42,1260
2025-02-14,CompY,Widget E,32,1120
2025-01-08,CompY,Widget C,33,990
2025-11-28,CompX,Widget E,5,115
2025-11-24,CompX,Widget A,14,224
2025-01-10,CompY,Widget A,45,855
2025-04-26,CompX,Widget A,42,1638
2025-06-13,CompY,Widget A,20,560
2025-09-05,CompZ,Widget E,7,196
2025-11-07,CompX,Widget A,15,465
2025-09-14,CompZ,Widget B,8,216
